_id,timestamp,device_id,call_type,call_duration,trace
9,1760349973842.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,1,7fd86b23ffd2836431bf036b9df6bc8ae6355ac7
10,1760350006388.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,0,7fd86b23ffd2836431bf036b9df6bc8ae6355ac7
11,1760350041371.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,0,7fd86b23ffd2836431bf036b9df6bc8ae6355ac7
12,1760362767636.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,21,7fd86b23ffd2836431bf036b9df6bc8ae6355ac7
13,1760372071069.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,0,7fd86b23ffd2836431bf036b9df6bc8ae6355ac7
14,1760376591333.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,0,7fd86b23ffd2836431bf036b9df6bc8ae6355ac7
15,1760436332420.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2,a9ac8480233e7b66b76b8f12a822d7f16d0e9b5c
16,1760633419090.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,43,7fd86b23ffd2836431bf036b9df6bc8ae6355ac7
17,1760716522218.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,12,7fd86b23ffd2836431bf036b9df6bc8ae6355ac7
